"","permutation","a","b","c","d","tau","r_lower","r_upper","intervention"
"34","7",508,104788,5972,1045336,0.848571162888354,0,750,"Untreated"
"35","7",726,146324,5972,1045336,0.868474685534398,0,1000,"Untreated"
"36","8",38,6186,5972,1045336,1.07525083648253,0,100,"Untreated"
"37","8",104,17484,5972,1045336,1.04118679054837,0,200,"Untreated"
"38","8",396,63276,5972,1045336,1.0954492861243,0,500,"Untreated"
"39","8",584,104526,5972,1045336,0.97796795405647,0,750,"Untreated"
"40","8",866,146316,5972,1045336,1.03600578454212,0,1000,"Untreated"
"41","9",20,6120,5972,1045336,0.572024567808816,0,100,"Untreated"
"42","9",94,17230,5972,1045336,0.954945714942123,0,200,"Untreated"
"43","9",370,63568,5972,1045336,1.01882427585128,0,500,"Untreated"
"44","9",584,105328,5972,1045336,0.970521403289787,0,750,"Untreated"
"45","9",794,147240,5972,1045336,0.943910466538313,0,1000,"Untreated"
"46","10",32,5926,5972,1045336,0.945201580827527,0,100,"Untreated"
"47","10",92,17218,5972,1045336,0.935279105177941,0,200,"Untreated"
"48","10",392,63400,5972,1045336,1.08226326431866,0,500,"Untreated"
"49","10",616,103900,5972,1045336,1.03777038434736,0,750,"Untreated"
"50","10",872,144748,5972,1045336,1.05448406525522,0,1000,"Untreated"
"51","11",36,6056,5972,1045336,1.04052553483849,0,100,"Untreated"
"52","11",88,17162,5972,1045336,0.897533944875644,0,200,"Untreated"
"53","11",366,63890,5972,1045336,1.00273068549564,0,500,"Untreated"
"54","11",650,105920,5972,1045336,1.07416622486002,0,750,"Untreated"
"55","11",942,148586,5972,1045336,1.10970902857622,0,1000,"Untreated"
"56","12",28,6040,5972,1045336,0.811441473010916,0,100,"Untreated"
"57","12",78,17498,5972,1045336,0.780265309433125,0,200,"Untreated"
"58","12",332,63966,5972,1045336,0.908500139024376,0,500,"Untreated"
"59","12",550,105386,5972,1045336,0.913515407760269,0,750,"Untreated"
"60","12",792,146972,5972,1045336,0.943249721427225,0,1000,"Untreated"
"61","13",20,6180,5972,1045336,0.566470931228148,0,100,"Untreated"
"62","13",68,17440,5972,1045336,0.682493532509509,0,200,"Untreated"
"63","13",326,63238,5972,1045336,0.902351162059778,0,500,"Untreated"
"64","13",562,105354,5972,1045336,0.933730176122574,0,750,"Untreated"
"65","13",796,146986,5972,1045336,0.947923313299227,0,1000,"Untreated"
"66","14",38,6148,5972,1045336,1.08189682408603,0,100,"Untreated"
"67","14",102,17192,5972,1045336,1.03850807413034,0,200,"Untreated"
"68","14",352,63500,5972,1045336,0.970297799178318,0,500,"Untreated"
"69","14",558,104384,5972,1045336,0.935699445357715,0,750,"Untreated"
"70","14",792,145800,5972,1045336,0.950831948268876,0,1000,"Untreated"
"71","15",30,6110,5972,1045336,0.859441167346142,0,100,"Untreated"
"72","15",104,17450,5972,1045336,1.04321546395116,0,200,"Untreated"
"73","15",448,64658,5972,1045336,1.21280744767507,0,500,"Untreated"
"74","15",724,106820,5972,1045336,1.18637531221341,0,750,"Untreated"
"75","15",972,148056,5972,1045336,1.14914904666148,0,1000,"Untreated"
"76","16",34,5976,5972,1045336,0.99587409696836,0,100,"Untreated"
"77","16",90,16806,5972,1045336,0.937376924756325,0,200,"Untreated"
"78","16",358,63740,5972,1045336,0.98312123241795,0,500,"Untreated"
"79","16",552,105852,5972,1045336,0.9128010221604,0,750,"Untreated"
"80","16",814,148130,5972,1045336,0.961872459650922,0,1000,"Untreated"
"81","17",40,6130,5972,1045336,1.14218282381401,0,100,"Untreated"
"82","17",110,17464,5972,1045336,1.10251643108364,0,200,"Untreated"
"83","17",406,62906,5972,1045336,1.12971805879083,0,500,"Untreated"
"84","17",694,104390,5972,1045336,1.16368833526345,0,750,"Untreated"
"85","17",900,146094,5972,1045336,1.07831646730562,0,1000,"Untreated"
"86","18",34,6014,5972,1045336,0.989581576901051,0,100,"Untreated"
"87","18",100,17010,5972,1045336,1.0290389050529,0,200,"Untreated"
"88","18",376,63114,5972,1045336,1.04279333703792,0,500,"Untreated"
"89","18",622,104422,5972,1045336,1.04264024860841,0,750,"Untreated"
"90","18",878,146152,5972,1045336,1.05154015397709,0,1000,"Untreated"
"91","19",32,5876,5972,1045336,0.953244480596311,0,100,"Untreated"
"92","19",82,16858,5972,1045336,0.851420124300558,0,200,"Untreated"
"93","19",364,63210,5972,1045336,1.0079795042053,0,500,"Untreated"
"94","19",580,105062,5972,1045336,0.966314369559961,0,750,"Untreated"
"95","19",796,147218,5972,1045336,0.946429486398403,0,1000,"Untreated"
"96","20",44,6226,5972,1045336,1.23702839398938,0,100,"Untreated"
"97","20",104,17090,5972,1045336,1.06519074581321,0,200,"Untreated"
"98","20",358,63426,5972,1045336,0.987988322680291,0,500,"Untreated"
"99","20",588,104836,5972,1045336,0.98175470674868,0,750,"Untreated"
"100","20",844,147396,5972,1045336,1.00228875261592,0,1000,"Untreated"
"101","21",24,6054,5972,1045336,0.693912855300288,0,100,"Untreated"
"102","21",102,17266,5972,1045336,1.03405715339099,0,200,"Untreated"
"103","21",316,63420,5972,1045336,0.872161583236223,0,500,"Untreated"
"104","21",578,104474,5972,1045336,0.968402102525122,0,750,"Untreated"
"105","21",842,145854,5972,1045336,1.01048496403991,0,1000,"Untreated"
"106","22",42,5888,5972,1045336,1.24858351655552,0,100,"Untreated"
"107","22",108,16986,5972,1045336,1.11293229229635,0,200,"Untreated"
"108","22",360,62830,5972,1045336,1.00293214053508,0,500,"Untreated"
"109","22",622,103822,5972,1045336,1.04866579376421,0,750,"Untreated"
"110","22",876,144548,5972,1045336,1.06078684968702,0,1000,"Untreated"
"111","23",36,6124,5972,1045336,1.02897169153852,0,100,"Untreated"
"112","23",136,17172,5972,1045336,1.38629014756183,0,200,"Untreated"
"113","23",418,62456,5972,1045336,1.17148902298082,0,500,"Untreated"
"114","23",760,103550,5972,1045336,1.28469370825319,0,750,"Untreated"
"115","23",1024,143838,5972,1045336,1.24612735282391,0,1000,"Untreated"
"116","24",28,5990,5972,1045336,0.818214774121191,0,100,"Untreated"
"117","24",118,17064,5972,1045336,1.21042329432963,0,200,"Untreated"
"118","24",422,63650,5972,1045336,1.16051337769502,0,500,"Untreated"
"119","24",646,104784,5972,1045336,1.07912971890914,0,750,"Untreated"
"120","24",854,145844,5972,1045336,1.02495644769803,0,1000,"Untreated"
"121","25",48,6068,5972,1045336,1.38462373961369,0,100,"Untreated"
"122","25",108,17190,5972,1045336,1.09972471884501,0,200,"Untreated"
"123","25",378,63580,5972,1045336,1.04065645972492,0,500,"Untreated"
"124","25",578,104708,5972,1045336,0.966237930809581,0,750,"Untreated"
"125","25",780,146648,5972,1045336,0.93101047300071,0,1000,"Untreated"
"126","26",38,5756,5972,1045336,1.15557708034762,0,100,"Untreated"
"127","26",100,16910,5972,1045336,1.03512429183618,0,200,"Untreated"
"128","26",368,63608,5972,1045336,1.0126798913944,0,500,"Untreated"
"129","26",628,104556,5972,1045336,1.05134872361877,0,750,"Untreated"
"130","26",872,146098,5972,1045336,1.04474023927475,0,1000,"Untreated"
"131","27",20,6122,5972,1045336,0.571837692745827,0,100,"Untreated"
"132","27",76,17192,5972,1045336,0.773790329744173,0,200,"Untreated"
"133","27",316,63362,5972,1045336,0.872959938272802,0,500,"Untreated"
"134","27",574,104854,5972,1045336,0.958215072273939,0,750,"Untreated"
"135","27",768,146226,5972,1045336,0.919332742683341,0,1000,"Untreated"
"136","28",42,6250,5972,1045336,1.17626555927662,0,100,"Untreated"
"137","28",110,17436,5972,1045336,1.10428693234943,0,200,"Untreated"
"138","28",308,63322,5972,1045336,0.851397167917079,0,500,"Untreated"
"139","28",528,104476,5972,1045336,0.884613359735583,0,750,"Untreated"
"140","28",738,146834,5972,1045336,0.879763298004068,0,1000,"Untreated"
"141","29",34,6024,5972,1045336,0.987938845199688,0,100,"Untreated"
"142","29",106,17114,5972,1045336,1.08415267508746,0,200,"Untreated"
"143","29",366,64112,5972,1045336,0.99925853968549,0,500,"Untreated"
"144","29",642,105998,5972,1045336,1.06016500684143,0,750,"Untreated"
"145","29",894,148038,5972,1045336,1.05706189537856,0,1000,"Untreated"
"146","30",22,6104,5972,1045336,0.630876374588622,0,100,"Untreated"
"147","30",76,17146,5972,1045336,0.775866286536908,0,200,"Untreated"
"148","30",338,64080,5972,1045336,0.923273361412769,0,500,"Untreated"
"149","30",572,106310,5972,1045336,0.941798552842749,0,750,"Untreated"
"150","30",796,147940,5972,1045336,0.941810572722726,0,1000,"Untreated"
"151","31",40,5918,5972,1045336,1.18309913990874,0,100,"Untreated"
"152","31",110,16956,5972,1045336,1.13554770891984,0,200,"Untreated"
"153","31",360,63516,5972,1045336,0.992100043923093,0,500,"Untreated"
"154","31",604,104696,5972,1045336,1.00981765034669,0,750,"Untreated"
"155","31",852,145892,5972,1045336,1.02221964962145,0,1000,"Untreated"
"156","32",30,6138,5972,1045336,0.855520614611425,0,100,"Untreated"
"157","32",102,17672,5972,1045336,1.01030052118882,0,200,"Untreated"
"158","32",356,64662,5972,1045336,0.963689157756042,0,500,"Untreated"
"159","32",570,106452,5972,1045336,0.937253645936325,0,750,"Untreated"
"160","32",802,148490,5972,1045336,0.945394930534697,0,1000,"Untreated"
"161","33",28,6064,5972,1045336,0.808229963223274,0,100,"Untreated"
"162","33",80,17474,5972,1045336,0.801371261300207,0,200,"Untreated"
"163","33",320,64674,5972,1045336,0.866076718307809,0,500,"Untreated"
"164","33",544,106856,5972,1045336,0.89111980287234,0,750,"Untreated"
"165","33",784,148448,5972,1045336,0.924438065286202,0,1000,"Untreated"
"166","34",12,6056,5972,1045336,0.346841844946164,0,100,"Untreated"
"167","34",66,17222,5972,1045336,0.670805259056256,0,200,"Untreated"
"168","34",356,63432,5972,1045336,0.982375903626264,0,500,"Untreated"
"169","34",596,104778,5972,1045336,0.995662759154599,0,750,"Untreated"
"170","34",822,146468,5972,1045336,0.982347568001796,0,1000,"Untreated"
"171","35",44,6050,5972,1045336,1.2730146745418,0,100,"Untreated"
"172","35",124,17526,5972,1045336,1.23844004341765,0,200,"Untreated"
"173","35",404,63018,5972,1045336,1.12215502191115,0,500,"Untreated"
"174","35",590,103814,5972,1045336,0.994791795636462,0,750,"Untreated"
"175","35",846,144500,5972,1045336,1.02479883748149,0,1000,"Untreated"
"176","36",22,6196,5972,1045336,0.62150893971739,0,100,"Untreated"
"177","36",80,17372,5972,1045336,0.806076526592207,0,200,"Untreated"
"178","36",342,63590,5972,1045336,0.941398255548486,0,500,"Untreated"
"179","36",564,105172,5972,1045336,0.938674628329942,0,750,"Untreated"
"180","36",794,147612,5972,1045336,0.94153169859565,0,1000,"Untreated"
"181","37",40,5952,5972,1045336,1.17634084509071,0,100,"Untreated"
"182","37",96,17526,5972,1045336,0.958792291678179,0,200,"Untreated"
"183","37",344,63694,5972,1045336,0.945357397962558,0,500,"Untreated"
"184","37",554,105634,5972,1045336,0.917998871889938,0,750,"Untreated"
"185","37",716,146720,5972,1045336,0.854200481929119,0,1000,"Untreated"
"186","38",32,6032,5972,1045336,0.928591606098131,0,100,"Untreated"
"187","38",106,16916,5972,1045336,1.0968425680685,0,200,"Untreated"
"188","38",390,62792,5972,1045336,1.08716734492139,0,500,"Untreated"
"189","38",642,104686,5972,1045336,1.07345175472535,0,750,"Untreated"
"190","38",824,146306,5972,1045336,0.985828076945485,0,1000,"Untreated"
"191","39",40,5974,5972,1045336,1.17200882323065,0,100,"Untreated"
"192","39",104,16764,5972,1045336,1.08590490610521,0,200,"Untreated"
"193","39",374,62706,5972,1045336,1.04399546515983,0,500,"Untreated"
"194","39",598,104664,5972,1045336,1.00009202413628,0,750,"Untreated"
"195","39",786,147246,5972,1045336,0.934361958566651,0,1000,"Untreated"
"196","40",26,5982,5972,1045336,0.760786937727673,0,100,"Untreated"
"197","40",94,17060,5972,1045336,0.964461586661945,0,200,"Untreated"
"198","40",336,64050,5972,1045336,0.918240093112119,0,500,"Untreated"
"199","40",590,105886,5972,1045336,0.975325496025949,0,750,"Untreated"
"200","40",836,147752,5972,1045336,0.990396318415859,0,1000,"Untreated"
"201","41",32,5904,5972,1045336,0.948723673439012,0,100,"Untreated"
"202","41",106,17214,5972,1045336,1.07785458820999,0,200,"Untreated"
"203","41",354,63838,5972,1045336,0.970644275875218,0,500,"Untreated"
"204","41",552,105458,5972,1045336,0.916211323917794,0,750,"Untreated"
"205","41",778,147394,5972,1045336,0.923923258810462,0,1000,"Untreated"
"206","42",34,5904,5972,1045336,1.00801890302895,0,100,"Untreated"
"207","42",104,16862,5972,1045336,1.07959375198362,0,200,"Untreated"
"208","42",402,63222,5972,1045336,1.11299683868429,0,500,"Untreated"
"209","42",630,104940,5972,1045336,1.05083758511705,0,750,"Untreated"
"210","42",850,146974,5972,1045336,1.01231231433501,0,1000,"Untreated"
"211","43",16,6312,5972,1045336,0.443699664764253,0,100,"Untreated"
"212","43",88,17726,5972,1045336,0.868976506936466,0,200,"Untreated"
"213","43",392,63734,5972,1045336,1.0765916301786,0,500,"Untreated"
"214","43",612,105914,5972,1045336,1.01142610856631,0,750,"Untreated"
"215","43",844,147424,5972,1045336,1.00209838954699,0,1000,"Untreated"
"216","44",46,5844,5972,1045336,1.37779223416785,0,100,"Untreated"
"217","44",94,16874,5972,1045336,0.975092726588407,0,200,"Untreated"
"218","44",282,63054,5972,1045336,0.782839217263906,0,500,"Untreated"
"219","44",542,103902,5972,1045336,0.913085586612652,0,750,"Untreated"
"220","44",804,145142,5972,1045336,0.969614393287926,0,1000,"Untreated"
"221","45",28,6074,5972,1045336,0.806899324495544,0,100,"Untreated"
"222","45",72,17372,5972,1045336,0.725468873932986,0,200,"Untreated"
"223","45",344,62802,5972,1045336,0.958784658224693,0,500,"Untreated"
"224","45",602,103980,5972,1045336,1.01340440166568,0,750,"Untreated"
"225","45",766,144906,5972,1045336,0.925291365410095,0,1000,"Untreated"
"226","46",44,6148,5972,1045336,1.2527226384154,0,100,"Untreated"
"227","46",120,17528,5972,1045336,1.19835361307278,0,200,"Untreated"
"228","46",392,63862,5972,1045336,1.07443379408417,0,500,"Untreated"
"229","46",646,105328,5972,1045336,1.07355620980343,0,750,"Untreated"
"230","46",860,146896,5972,1045336,1.02476572040469,0,1000,"Untreated"
"231","47",54,6098,5972,1045336,1.55003836642717,0,100,"Untreated"
"232","47",126,17548,5972,1045336,1.25683720289701,0,200,"Untreated"
"233","47",424,63532,5972,1045336,1.16817911486789,0,500,"Untreated"
"234","47",630,104526,5972,1045336,1.05499967646503,0,750,"Untreated"
"235","47",816,146150,5972,1045336,0.977298983808348,0,1000,"Untreated"
"236","48",38,6100,5972,1045336,1.09041011057064,0,100,"Untreated"
"237","48",110,17298,5972,1045336,1.11309671363422,0,200,"Untreated"
"238","48",338,63526,5972,1045336,0.931325079484466,0,500,"Untreated"
"239","48",578,104778,5972,1045336,0.965592407368051,0,750,"Untreated"
"240","48",826,146930,5972,1045336,0.984023968291602,0,1000,"Untreated"
"241","49",38,6160,5972,1045336,1.07978923287028,0,100,"Untreated"
"242","49",102,17014,5972,1045336,1.0493729170359,0,200,"Untreated"
"243","49",344,61956,5972,1045336,0.971876720669946,0,500,"Untreated"
"244","49",598,103422,5972,1045336,1.01210217955754,0,750,"Untreated"
"245","49",782,144894,5972,1045336,0.944696832719831,0,1000,"Untreated"
"246","50",28,6088,5972,1045336,0.80504377414355,0,100,"Untreated"
"247","50",86,17142,5972,1045336,0.878158821984412,0,200,"Untreated"
"248","50",330,62602,5972,1045336,0.922702802743271,0,500,"Untreated"
"249","50",540,103522,5972,1045336,0.913055578376855,0,750,"Untreated"
"250","50",778,145440,5972,1045336,0.936336254188044,0,1000,"Untreated"
"251","51",22,6036,5972,1045336,0.637983663102874,0,100,"Untreated"
"252","51",94,17034,5972,1045336,0.965933701329857,0,200,"Untreated"
"253","51",358,63762,5972,1045336,0.982782023059505,0,500,"Untreated"
"254","51",622,105366,5972,1045336,1.03329897728098,0,750,"Untreated"
"255","51",812,147342,5972,1045336,0.964640689094705,0,1000,"Untreated"
"256","52",28,6022,5972,1045336,0.813866904182321,0,100,"Untreated"
"257","52",70,17056,5972,1045336,0.718384512339636,0,200,"Untreated"
"258","52",338,63250,5972,1045336,0.935389043467671,0,500,"Untreated"
"259","52",582,104864,5972,1045336,0.971477335693924,0,750,"Untreated"
"260","52",832,147286,5972,1045336,0.988776114278221,0,1000,"Untreated"
"261","53",28,6196,5972,1045336,0.791011377822133,0,100,"Untreated"
"262","53",122,17762,5972,1045336,1.20227571024877,0,200,"Untreated"
"263","53",382,63826,5972,1045336,1.04761532573415,0,500,"Untreated"
"264","53",636,104622,5972,1045336,1.06407001671427,0,750,"Untreated"
"265","53",886,146602,5972,1045336,1.05786423599988,0,1000,"Untreated"
"266","54",20,6042,5972,1045336,0.579409194801383,0,100,"Untreated"
"267","54",86,17252,5972,1045336,0.872559617809923,0,200,"Untreated"
"268","54",376,64570,5972,1045336,1.01927921130263,0,500,"Untreated"
"269","54",612,105798,5972,1045336,1.01253506552763,0,750,"Untreated"
"270","54",902,146272,5972,1045336,1.07939759496039,0,1000,"Untreated"
"271","55",54,5988,5972,1045336,1.57851268511571,0,100,"Untreated"
"272","55",146,17078,5972,1045336,1.49641466163641,0,200,"Untreated"
"273","55",492,62616,5972,1045336,1.37535841849931,0,500,"Untreated"
"274","55",728,104292,5972,1045336,1.22184605647254,0,750,"Untreated"
"275","55",956,146122,5972,1045336,1.14519222956516,0,1000,"Untreated"
"276","56",40,5824,5972,1045336,1.20219449003776,0,100,"Untreated"
"277","56",112,17110,5972,1045336,1.14578760888041,0,200,"Untreated"
"278","56",372,62748,5972,1045336,1.03771754642081,0,500,"Untreated"
"279","56",666,104338,5972,1045336,1.11729493397578,0,750,"Untreated"
"280","56",966,145696,5972,1045336,1.16055467649088,0,1000,"Untreated"
"281","57",30,6072,5972,1045336,0.864819751726767,0,100,"Untreated"
"282","57",88,17046,5972,1045336,0.903641767098193,0,200,"Untreated"
"283","57",342,63486,5972,1045336,0.942940413167127,0,500,"Untreated"
"284","57",566,105052,5972,1045336,0.943079304022919,0,750,"Untreated"
"285","57",726,146994,5972,1045336,0.864516169953435,0,1000,"Untreated"
"286","58",24,5902,5972,1045336,0.711783874277862,0,100,"Untreated"
"287","58",86,16992,5972,1045336,0.885910930229331,0,200,"Untreated"
"288","58",332,63658,5972,1045336,0.912895785177562,0,500,"Untreated"
"289","58",578,105326,5972,1045336,0.96056853254856,0,750,"Untreated"
"290","58",864,146872,5972,1045336,1.02970030595053,0,1000,"Untreated"
"291","59",44,6130,5972,1045336,1.25640110619542,0,100,"Untreated"
"292","59",122,17330,5972,1045336,1.23224588375296,0,200,"Untreated"
"293","59",420,63394,5972,1045336,1.15967753186089,0,500,"Untreated"
"294","59",668,104966,5972,1045336,1.11394544763699,0,750,"Untreated"
"295","59",960,147012,5972,1045336,1.14302191004488,0,1000,"Untreated"
"296","60",44,6014,5972,1045336,1.28063498187195,0,100,"Untreated"
"297","60",102,17262,5972,1045336,1.03429676807141,0,200,"Untreated"
"298","60",382,63214,5972,1045336,1.0577577084239,0,500,"Untreated"
"299","60",580,104832,5972,1045336,0.968434450308195,0,750,"Untreated"
"300","60",786,146412,5972,1045336,0.939684321989353,0,1000,"Untreated"
"301","61",24,6038,5972,1045336,0.695751643919832,0,100,"Untreated"
"302","61",88,17210,5972,1045336,0.895030654384416,0,200,"Untreated"
"303","61",364,62888,5972,1045336,1.01314057468543,0,500,"Untreated"
"304","61",594,103934,5972,1045336,1.00037979432334,0,750,"Untreated"
"305","61",852,145552,5972,1045336,1.02460748820059,0,1000,"Untreated"
"306","62",56,6148,5972,1045336,1.59437426707415,0,100,"Untreated"
"307","62",174,17706,5972,1045336,1.72014436283817,0,200,"Untreated"
"308","62",508,64888,5972,1045336,1.37036239392098,0,500,"Untreated"
"309","62",728,105852,5972,1045336,1.20383902922604,0,750,"Untreated"
"310","62",956,147414,5972,1045336,1.13515526997788,0,1000,"Untreated"
"311","63",58,5990,5972,1045336,1.69487346067961,0,100,"Untreated"
"312","63",128,17270,5972,1045336,1.29733979571139,0,200,"Untreated"
"313","63",342,63188,5972,1045336,0.947387400619235,0,500,"Untreated"
"314","63",614,105102,5972,1045336,1.02257106333078,0,750,"Untreated"
"315","63",824,146712,5972,1045336,0.983099968820451,0,1000,"Untreated"
"316","64",34,6260,5972,1045336,0.950693866371073,0,100,"Untreated"
"317","64",108,17450,5972,1045336,1.08333913564159,0,200,"Untreated"
"318","64",376,63938,5972,1045336,1.02935435380855,0,500,"Untreated"
"319","64",612,105094,5972,1045336,1.01931779990002,0,750,"Untreated"
"320","64",836,146676,5972,1045336,0.997661763605362,0,1000,"Untreated"
"321","65",36,6044,5972,1045336,1.04259143596656,0,100,"Untreated"
"322","65",78,17200,5972,1045336,0.793783859561675,0,200,"Untreated"
"323","65",344,63596,5972,1045336,0.946814172366614,0,500,"Untreated"
"324","65",590,105664,5972,1045336,0.977374654302351,0,750,"Untreated"
"325","65",838,147418,5972,1045336,0.995014963397136,0,1000,"Untreated"
"326","66",60,5876,5972,1045336,1.78733340111808,0,100,"Untreated"
"327","66",162,17320,5972,1045336,1.63720565100569,0,200,"Untreated"
"328","66",452,64268,5972,1045336,1.23106152397419,0,500,"Untreated"
"329","66",702,106350,5972,1045336,1.1554089464988,0,750,"Untreated"
"330","66",952,148290,5972,1045336,1.12372797152554,0,1000,"Untreated"
"331","67",32,5948,5972,1045336,0.941705542700727,0,100,"Untreated"
"332","67",88,17056,5972,1045336,0.903111958369828,0,200,"Untreated"
"333","67",354,62990,5972,1045336,0.983711530136882,0,500,"Untreated"
"334","67",556,104808,5972,1045336,0.928573886236935,0,750,"Untreated"
"335","67",862,147366,5972,1045336,1.02387297137784,0,1000,"Untreated"
"336","68",52,6326,5972,1045336,1.43883258346094,0,100,"Untreated"
"337","68",110,17576,5972,1045336,1.09549083707583,0,200,"Untreated"
"338","68",422,64142,5972,1045336,1.15161168174189,0,500,"Untreated"
"339","68",700,105584,5972,1045336,1.16047566321269,0,750,"Untreated"
"340","68",970,147394,5972,1045336,1.15193516843978,0,1000,"Untreated"
"341","69",34,6030,5972,1045336,0.986955821473121,0,100,"Untreated"
"342","69",74,17230,5972,1045336,0.751765775592735,0,200,"Untreated"
"343","69",356,63666,5972,1045336,0.978765248622831,0,500,"Untreated"
"344","69",570,104984,5972,1045336,0.95035934158742,0,750,"Untreated"
"345","69",798,146110,5972,1045336,0.956002567682562,0,1000,"Untreated"
"346","70",30,6236,5972,1045336,0.842075935292644,0,100,"Untreated"
"347","70",108,17618,5972,1045336,1.07300873634611,0,200,"Untreated"
"348","70",366,63678,5972,1045336,1.00606902692164,0,500,"Untreated"
"349","70",612,105402,5972,1045336,1.01633920478447,0,750,"Untreated"
"350","70",850,146870,5972,1045336,1.01302914201044,0,1000,"Untreated"
"351","71",40,6072,5972,1045336,1.15309300230236,0,100,"Untreated"
"352","71",96,17292,5972,1045336,0.971766927131146,0,200,"Untreated"
"353","71",406,64058,5972,1045336,1.1094015455727,0,500,"Untreated"
"354","71",606,105102,5972,1045336,1.00924766185416,0,750,"Untreated"
"355","71",776,146498,5972,1045336,0.927184437832668,0,1000,"Untreated"
"356","72",42,5994,5972,1045336,1.22650312737386,0,100,"Untreated"
"357","72",132,17132,5972,1045336,1.34865843701457,0,200,"Untreated"
"358","72",350,64076,5972,1045336,0.956111979716652,0,500,"Untreated"
"359","72",634,106122,5972,1045336,1.04573089701647,0,750,"Untreated"
"360","72",880,148344,5972,1045336,1.03836202084047,0,1000,"Untreated"
"361","73",36,6004,5972,1045336,1.04953741488706,0,100,"Untreated"
"362","73",108,17114,5972,1045336,1.10460838593816,0,200,"Untreated"
"363","73",320,62944,5972,1045336,0.889880618960334,0,500,"Untreated"
"364","73",542,103946,5972,1045336,0.912699080486288,0,750,"Untreated"
"365","73",748,144376,5972,1045336,0.906865124928134,0,1000,"Untreated"
"366","74",44,6422,5972,1045336,1.19927417953564,0,100,"Untreated"
"367","74",96,17860,5972,1045336,0.940861909515777,0,200,"Untreated"
"368","74",348,64264,5972,1045336,0.947867424636269,0,500,"Untreated"
"369","74",554,105386,5972,1045336,0.920159156180344,0,750,"Untreated"
"370","74",778,147662,5972,1045336,0.922246378954025,0,1000,"Untreated"
"371","75",30,5880,5972,1045336,0.893058764028049,0,100,"Untreated"
"372","75",84,17008,5972,1045336,0.864494325667792,0,200,"Untreated"
"373","75",382,63246,5972,1045336,1.05722252443329,0,500,"Untreated"
"374","75",586,104628,5972,1045336,0.980360490511198,0,750,"Untreated"
"375","75",772,145582,5972,1045336,0.928208897409104,0,1000,"Untreated"
"376","76",30,6154,5972,1045336,0.853296316620886,0,100,"Untreated"
"377","76",98,17340,5972,1045336,0.989266017269364,0,200,"Untreated"
"378","76",356,63674,5972,1045336,0.978642276577899,0,500,"Untreated"
"379","76",600,104724,5972,1045336,1.00286190987451,0,750,"Untreated"
"380","76",856,146100,5972,1045336,1.02555665430233,0,1000,"Untreated"
"381","77",38,6312,5972,1045336,1.0537867038151,0,100,"Untreated"
"382","77",110,17650,5972,1045336,1.09089784433115,0,200,"Untreated"
"383","77",378,64248,5972,1045336,1.02983653513433,0,500,"Untreated"
"384","77",624,105028,5972,1045336,1.03995752633285,0,750,"Untreated"
